entity_attribute_id,entity_type_id,attribute_set_id,attribute_group_id,attribute_id,sort_order
5907,4,13,623,198,3
5908,4,26,624,198,3
5909,4,44,633,198,3
5910,4,12,622,199,4
5911,4,13,623,199,4
5912,4,26,624,199,4
5913,4,44,633,199,4
5914,4,14,601,200,4
5915,4,15,602,200,4
5916,4,16,603,200,4
5917,4,17,604,200,4
5918,4,18,605,200,4
5919,4,19,606,200,4
5920,4,20,607,200,4
5921,4,21,608,200,4
5922,4,22,609,200,4
5923,4,23,610,200,4
5924,4,24,611,200,4
5925,4,25,612,200,4
5926,4,28,613,200,4
5927,4,29,614,200,4
5928,4,30,615,200,3
5929,4,31,616,200,3
5930,4,49,620,200,4
5931,4,54,621,200,4
5932,4,14,601,201,5
5933,4,15,602,201,5
5934,4,16,603,201,5
5935,4,17,604,201,5
5936,4,18,605,201,5
5937,4,19,606,201,5
5938,4,20,607,201,5
5939,4,21,608,201,5
5940,4,22,609,201,5
5941,4,23,610,201,5
5942,4,24,611,201,5
5943,4,25,612,201,5
5944,4,28,613,201,5
5945,4,29,614,201,5
5946,4,30,615,201,4
5947,4,31,616,201,4
5948,4,49,620,201,5
5949,4,54,621,201,5
5950,4,14,601,202,6
5951,4,15,602,202,6
5952,4,17,604,202,6
5953,4,18,605,202,6
5954,4,19,606,202,6
5955,4,20,607,202,6
5956,4,21,608,202,6
5957,4,22,609,202,6
5958,4,23,610,202,6
5959,4,24,611,202,6
5960,4,25,612,202,6
5961,4,28,613,202,6
5962,4,29,614,202,6
5963,4,30,615,202,5
5964,4,31,616,202,5
5965,4,49,620,202,6
5966,4,54,621,202,6
5967,4,14,601,203,7
5968,4,15,602,203,7
5969,4,17,604,203,7
5970,4,18,605,203,7
5971,4,19,606,203,7
5972,4,20,607,203,7
5973,4,21,608,203,7
5974,4,22,609,203,7
5975,4,23,610,203,7
5976,4,24,611,203,7
5977,4,25,612,203,7
5978,4,28,613,203,7
5979,4,29,614,203,7
5980,4,30,615,203,6
5981,4,31,616,203,6
5982,4,49,620,203,7
5983,4,54,621,203,7
5984,4,27,625,204,3
5985,4,28,613,204,8
5986,4,29,614,204,8
5987,4,12,622,205,5
5988,4,13,623,205,5
5989,4,26,624,205,5
5990,4,44,633,205,5
5991,4,44,633,206,6
5992,4,49,620,206,8
5993,4,12,622,207,6
5994,4,13,623,207,6
5995,4,26,624,207,6
5996,4,32,635,207,1
5997,4,44,633,207,7
5998,4,14,601,208,8
5999,4,15,602,208,8
6000,4,16,603,208,6
6001,4,17,604,208,8
6002,4,18,605,208,8
6003,4,19,606,208,8
6004,4,20,607,208,8
6005,4,21,608,208,8
6006,4,22,609,208,8
6007,4,23,610,208,8
6008,4,24,611,208,8
6009,4,25,612,208,8
6010,4,30,615,208,7
6011,4,31,616,208,7
6012,4,49,620,208,9
6013,4,53,636,208,1
6014,4,54,621,208,8
6015,4,12,622,210,7
6016,4,13,623,210,7
6017,4,14,601,210,9
6018,4,15,602,210,9
6019,4,16,603,210,7
6020,4,17,604,210,9
6021,4,18,605,210,9
6022,4,19,606,210,9
6023,4,20,607,210,9
6024,4,21,608,210,9
6025,4,22,609,210,9
6026,4,23,610,210,9
6027,4,24,611,210,9
6028,4,25,612,210,9
6029,4,26,624,210,7
6030,4,27,625,210,4
6031,4,28,613,210,9
6032,4,29,614,210,9
6033,4,30,615,210,8
6034,4,31,616,210,8
6035,4,32,635,210,2
6036,4,33,626,210,3
6037,4,34,627,210,3
6038,4,35,628,210,3
6039,4,36,629,210,3
6040,4,37,630,210,3
6041,4,38,631,210,3
6042,4,39,632,210,3
6043,4,40,617,210,3
6044,4,41,618,210,3
6046,4,43,637,210,1
6047,4,44,633,210,8
6048,4,45,634,210,2
6049,4,46,638,210,1
6050,4,47,639,210,1
6051,4,48,640,210,1
6052,4,49,620,210,10
6053,4,52,641,210,1
6054,4,53,636,210,2
6055,4,54,621,210,9
6056,4,12,622,211,8
6057,4,13,623,211,8
6058,4,14,601,211,10
6059,4,15,602,211,10
6060,4,16,603,211,8
6061,4,17,604,211,10
6062,4,18,605,211,10
6063,4,19,606,211,10
6064,4,20,607,211,10
6065,4,21,608,211,10
6066,4,22,609,211,10
6067,4,23,610,211,10
6068,4,24,611,211,10
6069,4,25,612,211,10
6070,4,26,624,211,8
6071,4,27,625,211,5
6072,4,28,613,211,10
6073,4,29,614,211,10
6074,4,30,615,211,9
6075,4,31,616,211,9
6076,4,32,635,211,3
6077,4,33,626,211,4
6078,4,34,627,211,4
6079,4,35,628,211,4
6080,4,36,629,211,4
6081,4,37,630,211,4
6082,4,38,631,211,4
6083,4,39,632,211,4
6084,4,40,617,211,4
6085,4,41,618,211,4
6087,4,43,637,211,2
6088,4,44,633,211,9
6089,4,45,634,211,3
6090,4,46,638,211,2
6091,4,47,639,211,2
6092,4,48,640,211,2
6093,4,49,620,211,11
6094,4,52,641,211,2
6095,4,53,636,211,3
6096,4,54,621,211,10
6097,4,12,622,212,9
6098,4,13,623,212,9
6099,4,14,601,212,11
6100,4,15,602,212,11
6101,4,16,603,212,9
6102,4,17,604,212,11
6103,4,18,605,212,11
6104,4,19,606,212,11
6105,4,20,607,212,11
6106,4,21,608,212,11
6107,4,22,609,212,11
6108,4,23,610,212,11
6109,4,24,611,212,11
6110,4,25,612,212,11
6111,4,26,624,212,9
6112,4,27,625,212,6
6113,4,28,613,212,11
6114,4,29,614,212,11
6115,4,30,615,212,10
6116,4,31,616,212,10
6117,4,32,635,212,4
6118,4,33,626,212,5
6119,4,34,627,212,5
6120,4,35,628,212,5
6121,4,36,629,212,5
6122,4,37,630,212,5
6123,4,38,631,212,5
6124,4,39,632,212,5
6125,4,40,617,212,5
6126,4,41,618,212,5
6128,4,43,637,212,3
6129,4,44,633,212,10
6130,4,45,634,212,4
6131,4,46,638,212,3
6132,4,47,639,212,3
6133,4,48,640,212,3
6134,4,49,620,212,12
6135,4,52,641,212,3
6136,4,53,636,212,4
6137,4,54,621,212,11
6138,4,30,615,213,11
6139,4,31,616,213,11
6140,4,33,626,213,6
6141,4,34,627,213,6
6142,4,35,628,213,6
6143,4,36,629,213,6
6144,4,37,630,213,6
6145,4,38,631,213,6
6146,4,39,632,213,6
6147,4,40,617,213,6
6148,4,41,618,213,6
6150,4,43,637,213,4
6151,4,44,633,213,11
6152,4,45,634,213,5
6153,4,48,640,213,4
6154,4,54,621,213,12
6155,4,12,642,214,1
6156,4,13,643,214,1
6157,4,14,644,214,1
6158,4,15,645,214,1
6159,4,16,646,214,1
6160,4,17,647,214,1
6161,4,18,648,214,1
6162,4,19,649,214,1
6163,4,20,650,214,1
6164,4,21,651,214,1
6165,4,22,652,214,1
6166,4,23,653,214,1
6167,4,24,654,214,1
6168,4,25,655,214,1
6169,4,26,656,214,1
6170,4,27,657,214,1
6171,4,28,658,214,1
6172,4,29,659,214,1
6173,4,30,660,214,1
6174,4,31,661,214,1
6175,4,32,662,214,1
6176,4,33,663,214,1
6177,4,34,664,214,1
6178,4,35,665,214,1
6179,4,36,666,214,1
6180,4,37,667,214,1
6181,4,38,668,214,1
6182,4,39,669,214,1
6183,4,40,670,214,1
6184,4,41,671,214,1
6186,4,43,673,214,1
6187,4,44,674,214,1
6188,4,45,675,214,1
6189,4,46,676,214,1
6190,4,47,677,214,1
6191,4,49,678,214,1
6192,4,52,679,214,1
6193,4,53,680,214,1
6194,4,54,681,214,1
6195,4,12,642,215,2
6196,4,13,643,215,2
6197,4,14,644,215,2
6198,4,15,645,215,2
6199,4,16,646,215,2
6200,4,17,647,215,2
6201,4,18,648,215,2
6202,4,19,649,215,2
6203,4,20,650,215,2
6204,4,21,651,215,2
6205,4,22,652,215,2
6206,4,23,653,215,2
6207,4,24,654,215,2
6208,4,25,655,215,2
6209,4,26,656,215,2
6210,4,27,657,215,2
6211,4,28,658,215,2
6212,4,29,659,215,2
6213,4,30,660,215,2
6214,4,31,661,215,2
6215,4,32,662,215,2
6216,4,33,663,215,2
6217,4,34,664,215,2
6218,4,35,665,215,2
6219,4,36,666,215,2
6220,4,37,667,215,2
6221,4,38,668,215,2
6222,4,39,669,215,2
6223,4,40,670,215,2
6224,4,41,671,215,2
6226,4,43,673,215,2
6227,4,44,674,215,2
6228,4,45,675,215,2
6229,4,46,676,215,2
6230,4,47,677,215,2
6231,4,49,678,215,2
6232,4,52,679,215,2
6233,4,53,680,215,2
6234,4,54,681,215,2
6235,4,48,682,222,1
6236,4,45,683,223,1
6238,4,57,684,122,1
6240,4,57,685,103,1
6242,4,57,685,104,2
6244,4,57,685,105,3
6246,4,57,685,106,4
6248,4,57,685,107,5
6250,4,57,685,109,6
6252,4,57,686,100,1
6254,4,57,686,101,2
6256,4,57,837,85,1
6258,4,57,687,86,2
6260,4,57,837,87,3
6262,4,57,687,88,4
6264,4,57,687,95,5
6266,4,57,688,82,1
6268,4,57,688,83,2
6270,4,57,820,84,3
6272,4,57,871,75,1
6274,4,57,689,90,2
6276,4,57,689,76,3
6278,4,57,689,77,4
6280,4,57,689,78,5
6282,4,57,871,79,6
6284,4,57,689,91,7
6286,4,57,689,99,8
6288,4,57,689,118,9
6290,4,57,689,119,10
6292,4,57,689,120,11
6294,4,57,689,121,12
6296,4,57,689,126,13
6298,4,57,803,71,1
6300,4,57,803,72,2
6302,4,57,803,73,3
6304,4,57,803,74,4
6306,4,57,690,80,5
6308,4,57,690,89,6
6310,4,57,690,93,7
6312,4,57,690,94,8
6314,4,57,690,96,9
6316,4,57,690,97,10
6318,4,57,690,98,11
6320,4,57,690,102,12
6322,4,57,690,108,13
6324,4,57,690,110,14
6326,4,57,690,111,15
6328,4,57,690,112,16
6330,4,57,690,113,17
6332,4,57,690,114,18
6334,4,57,690,115,19
6336,4,57,690,116,20
6338,4,57,690,117,21
6340,4,57,690,123,22
6342,4,57,690,124,23
6344,4,57,690,125,24
6346,4,57,690,127,25
6348,4,57,690,128,26
6350,4,57,690,129,27
6352,4,57,690,130,28
6354,4,57,690,131,29
6356,4,57,690,156,30
6358,4,58,691,122,1
6360,4,58,692,103,1
6362,4,58,692,104,2
6364,4,58,692,105,3
6366,4,58,692,106,4
6368,4,58,692,107,5
6370,4,58,692,109,6
6372,4,58,693,100,1
6374,4,58,693,101,2
6376,4,58,838,85,1
6378,4,58,694,86,2
6380,4,58,838,87,3
6382,4,58,694,88,4
6384,4,58,694,95,5
6386,4,58,695,82,1
6388,4,58,695,83,2
6390,4,58,821,84,3
6392,4,58,872,75,1
6394,4,58,696,90,2
6396,4,58,696,76,3
6398,4,58,696,77,4
6400,4,58,696,78,5
6402,4,58,872,79,6
6404,4,58,696,91,7
6406,4,58,696,99,8
6408,4,58,696,118,9
6410,4,58,696,119,10
6412,4,58,696,120,11
6414,4,58,696,121,12
6416,4,58,696,126,13
6418,4,58,804,71,1
6420,4,58,804,72,2
6422,4,58,804,73,3
6424,4,58,804,74,4
6426,4,58,697,80,5
6428,4,58,697,89,6
6430,4,58,697,93,7
6432,4,58,697,94,8
6434,4,58,697,96,9
6436,4,58,697,97,10
6438,4,58,697,98,11
6440,4,58,697,102,12
6442,4,58,697,108,13
6444,4,58,697,110,14
6446,4,58,697,111,15
6448,4,58,697,112,16
6450,4,58,697,113,17
6452,4,58,697,114,18
6454,4,58,697,115,19
6456,4,58,697,116,20
6458,4,58,697,117,21
6460,4,58,697,123,22
6462,4,58,697,124,23
6464,4,58,697,125,24
6466,4,58,697,127,25
6468,4,58,697,128,26
6470,4,58,697,129,27
6472,4,58,697,130,28
6474,4,58,697,131,29
6476,4,58,697,156,30
6478,4,59,698,122,1
6480,4,59,699,103,1
6482,4,59,699,104,2
6484,4,59,699,105,3
6486,4,59,699,106,4
6488,4,59,699,107,5
6490,4,59,699,109,6
6492,4,59,700,100,1
6494,4,59,700,101,2
6496,4,59,839,85,1
6498,4,59,701,86,2
6500,4,59,839,87,3
6502,4,59,701,88,4
6504,4,59,701,95,5
6506,4,59,702,82,1
6508,4,59,702,83,2
6510,4,59,822,84,3
6512,4,59,873,75,1
6514,4,59,703,90,2
6516,4,59,703,76,3
6518,4,59,703,77,4
6520,4,59,703,78,5
6522,4,59,873,79,6
6524,4,59,703,91,7
6526,4,59,703,99,8
6528,4,59,703,118,9
6530,4,59,703,119,10
6532,4,59,703,120,11
6534,4,59,703,121,12
6536,4,59,703,126,13
6538,4,59,805,71,1
6540,4,59,805,72,2
6542,4,59,805,73,3
6544,4,59,805,74,4
6546,4,59,704,80,5
6548,4,59,704,89,6
6550,4,59,704,93,7
6552,4,59,704,94,8
6554,4,59,704,96,9
6556,4,59,704,97,10
6558,4,59,704,98,11
6560,4,59,704,102,12
6562,4,59,704,108,13
6564,4,59,704,110,14
6566,4,59,704,111,15
6568,4,59,704,112,16
6570,4,59,704,113,17
6572,4,59,704,114,18
6574,4,59,704,115,19
6576,4,59,704,116,20
6578,4,59,704,117,21
6580,4,59,704,123,22
6582,4,59,704,124,23
6584,4,59,704,125,24
6586,4,59,704,127,25
6588,4,59,704,128,26
6590,4,59,704,129,27
6592,4,59,704,130,28
6594,4,59,704,131,29
6596,4,59,704,156,30
6598,4,60,705,122,1
6600,4,60,706,103,1
6602,4,60,706,104,2
6604,4,60,706,105,3
6606,4,60,706,106,4
6608,4,60,706,107,5
6610,4,60,706,109,6
6612,4,60,707,100,1
6614,4,60,707,101,2
6616,4,60,840,85,1
6618,4,60,708,86,2
6620,4,60,840,87,3
6622,4,60,708,88,4
6624,4,60,708,95,5
6626,4,60,709,82,1
6628,4,60,709,83,2
6630,4,60,823,84,3
6632,4,60,874,75,1
6634,4,60,710,90,2
6636,4,60,710,76,3
6638,4,60,710,77,4
6640,4,60,710,78,5
6642,4,60,874,79,6
6644,4,60,710,91,7
6646,4,60,710,99,8
6648,4,60,710,118,9
6650,4,60,710,119,10
6652,4,60,710,120,11
6654,4,60,710,121,12
6656,4,60,710,126,13
6658,4,60,806,71,1
6660,4,60,806,72,2
6662,4,60,806,73,3
6664,4,60,806,74,4
6666,4,60,711,80,5
6668,4,60,711,89,6
6670,4,60,711,93,7
6672,4,60,711,94,8
6674,4,60,711,96,9
6676,4,60,711,97,10
6678,4,60,711,98,11
6680,4,60,711,102,12
6682,4,60,711,108,13
6684,4,60,711,110,14
6686,4,60,711,111,15
6688,4,60,711,112,16
6690,4,60,711,113,17
6692,4,60,711,114,18
6694,4,60,711,115,19
6696,4,60,711,116,20
6698,4,60,711,117,21
6700,4,60,711,123,22
6702,4,60,711,124,23
6704,4,60,711,125,24
6706,4,60,711,127,25
6708,4,60,711,128,26
6710,4,60,711,129,27
6712,4,60,711,130,28
6714,4,60,711,131,29
6716,4,60,711,156,30
6718,4,61,712,122,1
6720,4,61,713,103,1
6722,4,61,713,104,2
6724,4,61,713,105,3
6726,4,61,713,106,4
6728,4,61,713,107,5
6730,4,61,713,109,6
6732,4,61,714,100,1
6734,4,61,714,101,2
6736,4,61,841,85,1
6738,4,61,715,86,2
6740,4,61,841,87,3
6742,4,61,715,88,4
6744,4,61,715,95,5
6746,4,61,716,82,1
6748,4,61,716,83,2
6750,4,61,824,84,3
6752,4,61,875,75,1
6754,4,61,717,90,2
6756,4,61,717,76,3
6758,4,61,717,77,4
6760,4,61,717,78,5
6762,4,61,875,79,6
6764,4,61,717,91,7
6766,4,61,717,99,8
6768,4,61,717,118,9
6770,4,61,717,119,10
6772,4,61,717,120,11
6774,4,61,717,121,12
6776,4,61,717,126,13
6778,4,61,807,71,1
6780,4,61,807,72,2
6782,4,61,807,73,3
6784,4,61,807,74,4
6786,4,61,718,80,5
6788,4,61,718,89,6
6790,4,61,718,93,7
6792,4,61,718,94,8
6794,4,61,718,96,9
6796,4,61,718,97,10
6798,4,61,718,98,11
6800,4,61,718,102,12
6802,4,61,718,108,13
6804,4,61,718,110,14
6806,4,61,718,111,15
6808,4,61,718,112,16
6810,4,61,718,113,17
6812,4,61,718,114,18
6814,4,61,718,115,19
6816,4,61,718,116,20
6818,4,61,718,117,21
6820,4,61,718,123,22
6822,4,61,718,124,23
6824,4,61,718,125,24
6826,4,61,718,127,25
6828,4,61,718,128,26
6830,4,61,718,129,27
6832,4,61,718,130,28
6834,4,61,718,131,29
6836,4,61,718,156,30
6838,4,62,719,122,1
6840,4,62,720,103,1
6842,4,62,720,104,2
6844,4,62,720,105,3
6846,4,62,720,106,4
6848,4,62,720,107,5
6850,4,62,720,109,6
6852,4,62,721,100,1
6854,4,62,721,101,2
6856,4,62,842,85,1
6858,4,62,722,86,2
6860,4,62,842,87,3
6862,4,62,722,88,4
6864,4,62,722,95,5
6866,4,62,723,82,1
6868,4,62,723,83,2
6870,4,62,825,84,3
6872,4,62,876,75,1
6874,4,62,724,90,2
6876,4,62,724,76,3
6878,4,62,724,77,4
6880,4,62,724,78,5
6882,4,62,876,79,6
6884,4,62,724,91,7
6886,4,62,724,99,8
6888,4,62,724,118,9
6890,4,62,724,119,10
6892,4,62,724,120,11
6894,4,62,724,121,12
6896,4,62,724,126,13
6898,4,62,808,71,1
6900,4,62,808,72,2
6902,4,62,808,73,3
6904,4,62,808,74,4
6906,4,62,725,80,5
6908,4,62,725,89,6
6910,4,62,725,93,7
6912,4,62,725,94,8
6914,4,62,725,96,9
6916,4,62,725,97,10
6918,4,62,725,98,11
6920,4,62,725,102,12
6922,4,62,725,108,13
6924,4,62,725,110,14
6926,4,62,725,111,15
6928,4,62,725,112,16
6930,4,62,725,113,17
6932,4,62,725,114,18
6934,4,62,725,115,19
6936,4,62,725,116,20
6938,4,62,725,117,21
6940,4,62,725,123,22
6942,4,62,725,124,23
6944,4,62,725,125,24
6946,4,62,725,127,25
6948,4,62,725,128,26
6950,4,62,725,129,27
6952,4,62,725,130,28
6954,4,62,725,131,29
6956,4,62,725,156,30
6958,4,63,726,122,1
6960,4,63,727,103,1
6962,4,63,727,104,2
6964,4,63,727,105,3
6966,4,63,727,106,4
6968,4,63,727,107,5
6970,4,63,727,109,6
6972,4,63,728,100,1
6974,4,63,728,101,2
6976,4,63,843,85,1
6978,4,63,729,86,2
6980,4,63,843,87,3
6982,4,63,729,88,4
6984,4,63,729,95,5
6986,4,63,730,82,1
6988,4,63,730,83,2
6990,4,63,826,84,3
6992,4,63,877,75,1
6994,4,63,731,90,2
6996,4,63,731,76,3
6998,4,63,731,77,4
7000,4,63,731,78,5
7002,4,63,877,79,6
7004,4,63,731,91,7
7006,4,63,731,99,8
7008,4,63,731,118,9
7010,4,63,731,119,10
7012,4,63,731,120,11
7014,4,63,731,121,12
7016,4,63,731,126,13
7018,4,63,809,71,1
7020,4,63,809,72,2
7022,4,63,809,73,3
7024,4,63,809,74,4
7026,4,63,732,80,5
7028,4,63,732,89,6
7030,4,63,732,93,7
7032,4,63,732,94,8
7034,4,63,732,96,9
7036,4,63,732,97,10
7038,4,63,732,98,11
7040,4,63,732,102,12
7042,4,63,732,108,13
7044,4,63,732,110,14
7046,4,63,732,111,15
7048,4,63,732,112,16
7050,4,63,732,113,17
7052,4,63,732,114,18
7054,4,63,732,115,19
7056,4,63,732,116,20
7058,4,63,732,117,21
7060,4,63,732,123,22
7062,4,63,732,124,23
7064,4,63,732,125,24
7066,4,63,732,127,25
7068,4,63,732,128,26
7070,4,63,732,129,27
7072,4,63,732,130,28
7074,4,63,732,131,29
7076,4,63,732,156,30
7078,4,64,733,122,1
7080,4,64,734,103,1
7082,4,64,734,104,2
7084,4,64,734,105,3
7086,4,64,734,106,4
7088,4,64,734,107,5
7090,4,64,734,109,6
7092,4,64,735,100,1
7094,4,64,735,101,2
7096,4,64,844,85,1
7098,4,64,736,86,2
7100,4,64,844,87,3
7102,4,64,736,88,4
7104,4,64,736,95,5
7106,4,64,737,82,1
7108,4,64,737,83,2
7110,4,64,827,84,3
7112,4,64,878,75,1
7114,4,64,738,90,2
7116,4,64,738,76,3
7118,4,64,738,77,4
7120,4,64,738,78,5
7122,4,64,878,79,6
7124,4,64,738,91,7
7126,4,64,738,99,8
7128,4,64,738,118,9
7130,4,64,738,119,10
7132,4,64,738,120,11
7134,4,64,738,121,12
7136,4,64,738,126,13
7138,4,64,810,71,1
7140,4,64,810,72,2
7142,4,64,810,73,3
7144,4,64,810,74,4
7146,4,64,739,80,5
7148,4,64,739,89,6
7150,4,64,739,93,7
7152,4,64,739,94,8
7154,4,64,739,96,9
7156,4,64,739,97,10
7158,4,64,739,98,11
7160,4,64,739,102,12
7162,4,64,739,108,13
7164,4,64,739,110,14
7166,4,64,739,111,15
7168,4,64,739,112,16
7170,4,64,739,113,17
7172,4,64,739,114,18
7174,4,64,739,115,19
7176,4,64,739,116,20
7178,4,64,739,117,21
7180,4,64,739,123,22
7182,4,64,739,124,23
7184,4,64,739,125,24
7186,4,64,739,127,25
7188,4,64,739,128,26
7190,4,64,739,129,27
7192,4,64,739,130,28
7194,4,64,739,131,29
7196,4,64,739,156,30
7198,4,65,740,122,1
7200,4,65,741,103,1
7202,4,65,741,104,2
7204,4,65,741,105,3
7206,4,65,741,106,4
7208,4,65,741,107,5
7210,4,65,741,109,6
7212,4,65,742,100,1
7214,4,65,742,101,2
7216,4,65,845,85,1
7218,4,65,743,86,2
7220,4,65,845,87,3
7222,4,65,743,88,4
7224,4,65,743,95,5
7226,4,65,744,82,1
7228,4,65,744,83,2
7230,4,65,828,84,3
7232,4,65,879,75,1
7234,4,65,745,90,2
7236,4,65,745,76,3
7238,4,65,745,77,4
7240,4,65,745,78,5
7242,4,65,879,79,6
7244,4,65,745,91,7
7246,4,65,745,99,8
7248,4,65,745,118,9
7250,4,65,745,119,10
7252,4,65,745,120,11
7254,4,65,745,121,12
7256,4,65,745,126,13
7258,4,65,811,71,1
7260,4,65,811,72,2
7262,4,65,811,73,3
7264,4,65,811,74,4
7266,4,65,746,80,5
7268,4,65,746,89,6
7270,4,65,746,93,7
7272,4,65,746,94,8
7274,4,65,746,96,9
7276,4,65,746,97,10
7278,4,65,746,98,11
7280,4,65,746,102,12
7282,4,65,746,108,13
7284,4,65,746,110,14
7286,4,65,746,111,15
7288,4,65,746,112,16
7290,4,65,746,113,17
7292,4,65,746,114,18
7294,4,65,746,115,19
7296,4,65,746,116,20
7298,4,65,746,117,21
7300,4,65,746,123,22
7302,4,65,746,124,23
7304,4,65,746,125,24
7306,4,65,746,127,25
7308,4,65,746,128,26
7310,4,65,746,129,27
7312,4,65,746,130,28
7314,4,65,746,131,29
7316,4,65,746,156,30
7318,4,66,747,122,1
7320,4,66,748,103,1
7322,4,66,748,104,2
7324,4,66,748,105,3
7326,4,66,748,106,4
7328,4,66,748,107,5
7330,4,66,748,109,6
7332,4,66,749,100,1
7334,4,66,749,101,2
7336,4,66,846,85,1
7338,4,66,750,86,2
7340,4,66,846,87,3
7342,4,66,750,88,4
7344,4,66,750,95,5
7346,4,66,751,82,1
7348,4,66,751,83,2
7350,4,66,829,84,3
7352,4,66,880,75,1
7354,4,66,752,90,2
7356,4,66,752,76,3
7358,4,66,752,77,4
7360,4,66,752,78,5
7362,4,66,880,79,6
7364,4,66,752,91,7
7366,4,66,752,99,8
7368,4,66,752,118,9
7370,4,66,752,119,10
7372,4,66,752,120,11
7374,4,66,752,121,12
7376,4,66,752,126,13
7378,4,66,812,71,1
7380,4,66,812,72,2
7382,4,66,812,73,3
7384,4,66,812,74,4
7386,4,66,753,80,5
7388,4,66,753,89,6
7390,4,66,753,93,7
7392,4,66,753,94,8
7394,4,66,753,96,9
7396,4,66,753,97,10
7398,4,66,753,98,11
7400,4,66,753,102,12
7402,4,66,753,108,13
7404,4,66,753,110,14
7406,4,66,753,111,15
7408,4,66,753,112,16
7410,4,66,753,113,17
7412,4,66,753,114,18
7414,4,66,753,115,19
7416,4,66,753,116,20
7418,4,66,753,117,21
7420,4,66,753,123,22
7422,4,66,753,124,23
7424,4,66,753,125,24
7426,4,66,753,127,25
7428,4,66,753,128,26
7430,4,66,753,129,27
7432,4,66,753,130,28
7434,4,66,753,131,29
7436,4,66,753,156,30
7438,4,67,754,122,1
7440,4,67,755,103,1
7442,4,67,755,104,2
7444,4,67,755,105,3
7446,4,67,755,106,4
7448,4,67,755,107,5
7450,4,67,755,109,6
7452,4,67,756,100,1
7454,4,67,756,101,2
7456,4,67,847,85,1
7458,4,67,757,86,2
7460,4,67,847,87,3
7462,4,67,757,88,4
7464,4,67,757,95,5
7466,4,67,758,82,1
7468,4,67,758,83,2
7470,4,67,830,84,3
7472,4,67,881,75,1
7474,4,67,759,90,2
7476,4,67,759,76,3
7478,4,67,759,77,4
7480,4,67,759,78,5
7482,4,67,881,79,6
7484,4,67,759,91,7
7486,4,67,759,99,8
7488,4,67,759,118,9
7490,4,67,759,119,10
7492,4,67,759,120,11
7494,4,67,759,121,12
7496,4,67,759,126,13
7498,4,67,813,71,1
7500,4,67,813,72,2
7502,4,67,813,73,3
7504,4,67,813,74,4
7506,4,67,760,80,5
7508,4,67,760,89,6
7510,4,67,760,93,7
7512,4,67,760,94,8
7514,4,67,760,96,9
7516,4,67,760,97,10
7518,4,67,760,98,11
7520,4,67,760,102,12
7522,4,67,760,108,13
7524,4,67,760,110,14
7526,4,67,760,111,15
7528,4,67,760,112,16
7530,4,67,760,113,17
7532,4,67,760,114,18
7534,4,67,760,115,19
7536,4,67,760,116,20
7538,4,67,760,117,21
7540,4,67,760,123,22
7542,4,67,760,124,23
7544,4,67,760,125,24
7546,4,67,760,127,25
7548,4,67,760,128,26
7550,4,67,760,129,27
7552,4,67,760,130,28
7554,4,67,760,131,29
7556,4,67,760,156,30
7558,4,68,761,122,1
7560,4,68,762,103,1
7562,4,68,762,104,2
7564,4,68,762,105,3
7566,4,68,762,106,4
7568,4,68,762,107,5
7570,4,68,762,109,6
7572,4,68,763,100,1
7574,4,68,763,101,2
7576,4,68,848,85,1
7578,4,68,764,86,2
7580,4,68,848,87,3
7582,4,68,764,88,4
7584,4,68,764,95,5
7586,4,68,765,82,1
7588,4,68,765,83,2
7590,4,68,831,84,3
7592,4,68,882,75,1
7594,4,68,766,90,2
7596,4,68,766,76,3
7598,4,68,766,77,4
7600,4,68,766,78,5
7602,4,68,882,79,6
7604,4,68,766,91,7
7606,4,68,766,99,8
7608,4,68,766,118,9
7610,4,68,766,119,10
7612,4,68,766,120,11
7614,4,68,766,121,12
7616,4,68,766,126,13
7618,4,68,814,71,1
7620,4,68,814,72,2
7622,4,68,814,73,3
7624,4,68,814,74,4
7626,4,68,767,80,5
7628,4,68,767,89,6
7630,4,68,767,93,7
7632,4,68,767,94,8
7634,4,68,767,96,9
7636,4,68,767,97,10
7638,4,68,767,98,11
7640,4,68,767,102,12
7642,4,68,767,108,13
7644,4,68,767,110,14
7646,4,68,767,111,15
7648,4,68,767,112,16
7650,4,68,767,113,17
7652,4,68,767,114,18
7654,4,68,767,115,19
7656,4,68,767,116,20
7658,4,68,767,117,21
7660,4,68,767,123,22
7662,4,68,767,124,23
7664,4,68,767,125,24
7666,4,68,767,127,25
7668,4,68,767,128,26
7670,4,68,767,129,27
7672,4,68,767,130,28
7674,4,68,767,131,29
7676,4,68,767,156,30
7678,4,69,768,122,1
7680,4,69,769,103,1
7682,4,69,769,104,2
7684,4,69,769,105,3
7686,4,69,769,106,4
7688,4,69,769,107,5
7690,4,69,769,109,6
7692,4,69,770,100,1
7694,4,69,770,101,2
7696,4,69,849,85,1
7698,4,69,771,86,2
7700,4,69,849,87,3
7702,4,69,771,88,4
7704,4,69,771,95,5
7706,4,69,772,82,1
7708,4,69,772,83,2
7710,4,69,832,84,3
7712,4,69,883,75,1
7714,4,69,773,90,2
7716,4,69,773,76,3
7718,4,69,773,77,4
7720,4,69,773,78,5
7722,4,69,883,79,6
7724,4,69,773,91,7
7726,4,69,773,99,8
7728,4,69,773,118,9
7730,4,69,773,119,10
7732,4,69,773,120,11
7734,4,69,773,121,12
