item_id,product_id,stock_id,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,"low_stock_date",notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided
4217,3199,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4218,3200,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4219,3201,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4220,3202,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4221,3203,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4222,3204,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4223,3205,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4224,3206,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4225,3207,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4226,3208,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4227,3209,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4228,3210,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4229,3211,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4230,3212,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4231,3213,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4232,3214,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4233,3215,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4234,3216,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4235,3217,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4236,3218,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4237,3219,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4238,3220,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4239,3221,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4240,3222,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4241,3223,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4242,3224,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4243,3225,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4244,3226,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4245,3227,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4246,3228,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4247,3229,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4248,3230,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4249,3231,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4250,3232,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4251,3233,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:28",,1,1,1,1,1,0.0000,1,0,0
4252,3234,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:29",,1,1,1,1,1,0.0000,1,0,0
4253,3235,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4254,3236,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4255,3237,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4256,3238,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4257,3239,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4258,3240,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:39:30",,1,1,1,1,1,0.0000,1,0,0
4259,3241,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4260,3242,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4261,3243,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4262,3244,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4263,3245,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4264,3246,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4265,3247,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4266,3248,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4267,3249,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4268,3250,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4269,3251,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4270,3252,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4271,3253,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4272,3254,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4273,3255,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:42",,1,1,1,1,1,0.0000,1,0,0
4274,3256,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:42",,1,1,1,1,1,0.0000,1,0,0
4275,3257,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:42",,1,1,1,1,1,0.0000,1,0,0
4276,3258,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:37:54",,1,1,1,1,1,0.0000,1,0,0
4277,3259,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:37:54",,1,1,1,1,1,0.0000,1,0,0
4278,3260,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:37:55",,1,1,1,1,1,0.0000,1,0,0
4279,3261,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4280,3262,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4281,3263,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4282,3264,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4283,3265,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4284,3266,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4285,3267,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4286,3268,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4287,3269,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4288,3270,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4289,3271,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4290,3272,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4291,3273,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:38:33",,1,1,1,1,1,0.0000,1,0,0
4292,3274,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:38:33",,1,1,1,1,1,0.0000,1,0,0
4293,3275,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:38:33",,1,1,1,1,1,0.0000,1,0,0
4294,3276,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4295,3277,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4296,3278,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4297,3279,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4298,3280,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4299,3281,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4300,3282,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4301,3283,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4302,3284,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4303,3285,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4304,3286,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4305,3287,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4306,3288,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4307,3289,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:32:25",,1,1,1,1,1,0.0000,1,0,0
4308,3290,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:32:25",,1,1,1,1,1,0.0000,1,0,0
4309,3291,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4310,3292,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4311,3293,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4312,3294,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4313,3295,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4314,3296,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4315,3297,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4316,3298,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4317,3299,1,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4318,3300,1,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4319,3301,1,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4320,3302,1,19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4321,3303,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:03",,1,1,1,1,1,0.0000,1,0,0
4322,3304,1,15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4323,3305,1,15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4324,3306,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4325,3307,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:14",,1,1,1,1,1,0.0000,1,0,0
4326,3308,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:16",,1,1,1,1,1,0.0000,1,0,0
4327,3309,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:36:17",,1,1,1,1,1,0.0000,1,0,0
4328,3310,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4329,3311,1,18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4330,3312,1,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4331,3313,1,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4332,3314,1,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4333,3315,1,17.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4334,3316,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4335,3317,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4336,3318,1,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4337,3319,1,21.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4338,3320,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4339,3321,1,14.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4340,3322,1,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4341,3323,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4342,3324,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4343,3325,1,12.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4344,3326,1,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4345,3327,1,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4346,3328,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4347,3329,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:44:14",,1,1,1,1,1,0.0000,1,0,0
4348,3330,1,11.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4349,3331,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:44:17",,1,1,1,1,1,0.0000,1,0,0
4350,3332,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4351,3333,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4352,3334,1,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4353,3335,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4354,3336,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4355,3337,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4356,3338,1,11.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4357,3339,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4358,3340,1,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4359,3341,1,19.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4360,3342,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4361,3343,1,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4362,3344,1,20.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4363,3345,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4364,3346,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4365,3347,1,18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4366,3348,1,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4367,3349,1,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4368,3350,1,21.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4369,3351,1,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4370,3352,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4371,3353,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4372,3354,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4373,3355,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4374,3356,1,16.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4375,3357,1,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4376,3358,1,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4377,3359,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4378,3360,1,17.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4379,3361,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4380,3362,1,17.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4381,3363,1,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4382,3364,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4383,3365,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4384,3366,1,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4385,3367,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4386,3368,1,9.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4387,3369,1,5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4388,3370,1,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4389,3371,1,12.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4390,3372,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4391,3373,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:12",,1,1,1,1,1,0.0000,1,0,0
4392,3374,1,13.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4393,3375,1,12.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4394,3376,1,14.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4395,3377,1,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4396,3378,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:18",,1,1,1,1,1,0.0000,1,0,0
4397,3379,1,3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4398,3380,1,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4399,3381,1,31.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4400,3382,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:24",,1,1,1,1,1,0.0000,1,0,0
4401,3383,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:25",,1,1,1,1,1,0.0000,1,0,0
4402,3384,1,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4403,3385,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:28",,1,1,1,1,1,0.0000,1,0,0
4404,3386,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4405,3387,1,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4406,3388,1,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4407,3389,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4408,3390,1,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4409,3391,1,11.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4410,3392,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:37",,1,1,1,1,1,0.0000,1,0,0
4411,3393,1,12.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4412,3394,1,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4413,3395,1,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4414,3396,1,31.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4415,3397,1,12.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4416,3398,1,15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4417,3399,1,10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4418,3400,1,15.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
4419,3401,1,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,"2016-03-02 09:45:50",,1,1,1,1,1,0.0000,1,0,0
4420,3402,1,4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,,1,1,1,0,1,0.0000,1,0,0
