value_id,store_id,"label",position,disabled
491990,1,,1,1
491991,0,,0,0
491991,1,,2,1
491992,0,,0,0
491992,1,,3,0
491993,0,,0,0
491993,1,,4,0
491994,0,,0,0
491994,1,,5,0
491995,0,,0,0
491995,1,,1,1
491996,0,,0,0
491996,1,,2,1
491997,0,,0,0
491997,1,,3,0
491998,0,,0,0
491998,1,,4,0
491999,0,,0,0
491999,1,,5,0
492000,0,,0,0
492000,1,,1,1
492001,0,,0,0
492001,1,,2,1
492002,0,,0,0
492002,1,,3,0
492003,0,,0,0
492003,1,,4,0
492004,0,,0,0
492004,1,,5,0
492005,0,,0,0
492005,1,,1,1
492006,0,,0,0
492006,1,,2,1
492007,0,,0,0
492007,1,,3,0
492008,0,,0,0
492008,1,,4,0
492009,0,,0,0
492009,1,,1,1
492010,0,,0,0
492010,1,,2,1
492011,0,,0,0
492011,1,,3,0
492012,0,,0,0
492012,1,,4,0
492013,0,,0,0
492013,1,,1,1
492014,0,,0,0
492014,1,,2,1
492015,0,,0,0
492015,1,,3,0
492016,0,,0,0
492016,1,,4,0
492017,0,,0,0
492017,1,,1,1
492018,0,,0,0
492018,1,,2,1
492019,0,,0,0
492019,1,,3,0
492020,0,,0,0
492020,1,,4,0
492021,0,,4,0
492021,1,,1,1
492024,0,,1,0
492024,1,,4,0
492025,0,,3,0
492025,1,,5,0
492026,0,,2,0
492026,1,,6,0
492027,0,,0,0
492027,1,,1,1
492028,0,,0,0
492028,1,,2,1
492029,0,,0,0
492029,1,,3,0
492030,0,,0,0
492030,1,,4,0
492031,0,,0,0
492031,1,,5,0
492032,0,,0,0
492032,1,,6,0
492033,0,,0,0
492033,1,,1,1
492034,0,,0,0
492034,1,,2,1
492035,0,,0,0
492035,1,,3,0
492036,0,,0,0
492036,1,,4,0
492037,0,,0,0
492037,1,,5,0
492038,0,,0,0
492038,1,,6,0
492039,0,,0,0
492039,1,,7,0
492040,0,,0,0
492040,1,,8,0
492041,0,,0,0
492041,1,,1,1
492042,0,,0,0
492042,1,,2,1
492043,0,,0,0
492043,1,,3,0
492044,0,,0,0
492044,1,,4,0
492045,0,,0,0
492045,1,,5,0
492046,0,,0,0
492046,1,,6,0
492047,0,,0,0
492047,1,,7,0
492048,0,,0,0
492048,1,,1,1
492049,0,,0,0
492049,1,,2,1
492050,0,,0,0
492050,1,,3,0
492051,0,,0,0
492051,1,,1,1
492052,0,,0,0
492052,1,,2,1
492053,0,,0,0
492053,1,,3,0
492054,0,,0,0
492054,1,,1,1
492055,0,,0,0
492055,1,,2,1
492056,0,,0,0
492056,1,,3,0
492057,0,,0,0
492057,1,,4,0
492058,0,,0,0
492058,1,,5,0
492059,0,,0,0
492059,1,,6,0
492060,0,,0,0
492060,1,,1,1
492061,0,,0,0
492061,1,,2,1
492062,0,,0,0
492062,1,,3,0
492063,0,,0,0
492063,1,,4,0
492064,0,,0,0
492064,1,,5,0
492065,0,,0,0
492065,1,,6,0
492066,0,,0,0
492066,1,,1,1
492067,0,,0,0
492067,1,,2,1
492068,0,,0,0
492068,1,,3,0
492069,0,,0,0
492069,1,,4,0
492070,0,,0,0
492070,1,,5,0
492071,0,,0,0
492071,1,,6,0
492072,0,,0,0
492072,1,,1,1
492073,0,,0,0
492073,1,,2,1
492074,0,,0,0
492074,1,,3,0
492075,0,,0,0
492075,1,,4,0
492076,0,,0,0
492076,1,,5,0
492077,0,,0,0
492077,1,,6,0
492078,0,,0,0
492078,1,,1,1
492079,0,,0,0
492079,1,,2,1
492080,0,,0,0
492080,1,,3,0
492081,0,,0,0
492081,1,,1,1
492082,0,,0,0
492082,1,,2,1
492083,0,,0,0
492083,1,,3,0
492084,0,,0,0
492084,1,,1,1
492085,0,,0,0
492085,1,,2,1
492086,0,,0,0
492086,1,,3,0
492087,0,,0,0
492087,1,,4,0
492088,0,,0,0
492088,1,,5,0
492089,0,,0,0
492089,1,,6,0
492090,0,,0,0
492090,1,,7,0
492091,0,,2,0
492091,1,,1,1
492095,0,,4,0
492095,1,,5,0
492096,0,,3,0
492096,1,,6,0
492097,0,,1,0
492097,1,,7,0
492098,0,,0,0
492098,1,,1,1
492099,0,,0,0
492099,1,,2,1
492100,0,,0,0
492100,1,,3,0
492101,0,,0,0
492101,1,,4,0
492102,0,,0,0
492102,1,,5,0
492103,0,,0,0
492103,1,,6,0
492104,0,,0,0
492104,1,,7,0
492105,0,,0,0
492105,1,,1,1
492106,0,,0,0
492106,1,,2,1
492107,0,,0,0
492107,1,,3,0
492108,0,,0,0
492108,1,,4,0
492109,0,,0,0
492109,1,,5,0
492110,0,,0,0
492110,1,,6,0
492111,0,,0,0
492111,1,,1,1
492112,0,,0,0
492112,1,,2,1
492113,0,,0,0
492113,1,,3,0
492114,0,,0,0
492114,1,,4,0
492115,0,,0,0
492115,1,,5,0
492116,0,,0,0
492116,1,,6,0
492119,0,,2,0
492119,1,,3,0
492120,0,,0,1
492120,1,,4,0
492121,0,,1,0
492121,1,,5,0
492122,0,,3,0
492122,1,,6,0
492125,0,,1,0
492125,1,,3,0
492127,0,,3,0
492127,1,,5,0
492128,0,,2,0
492128,1,,6,0
492129,0,,0,0
492129,1,,1,1
492130,0,,0,0
492130,1,,2,1
492131,0,,0,0
492131,1,,3,0
492132,0,,0,0
492132,1,,4,0
492133,0,,0,0
492133,1,,1,1
492134,0,,0,0
492134,1,,2,1
492135,0,,0,0
492135,1,,3,0
492136,0,,0,0
492136,1,,4,0
492137,0,,0,0
492137,1,,5,0
492138,0,,0,0
492138,1,,1,1
492139,0,,0,0
492139,1,,2,1
492140,0,,0,0
492140,1,,3,0
492141,0,,0,0
492141,1,,4,0
492142,0,,0,0
492142,1,,5,0
492143,0,,2,0
492143,1,,4,1
492146,0,,0,0
492146,1,,7,0
492147,0,,1,0
492147,1,,8,0
492148,0,,0,0
492148,1,,1,1
492149,0,,0,0
492149,1,,2,1
492150,0,,0,0
492150,1,,3,0
492151,0,,0,0
492151,1,,4,0
492152,0,,0,0
492152,1,,5,0
492153,0,,0,0
492153,1,,1,1
492154,0,,0,0
492154,1,,2,1
492155,0,,0,0
492155,1,,3,0
492156,0,,0,0
492156,1,,4,0
492157,0,,0,0
492157,1,,5,0
492158,0,,0,0
492158,1,,1,1
492159,0,,0,0
492159,1,,2,1
492160,0,,0,0
492160,1,,3,0
492161,0,,0,0
492161,1,,4,0
492162,0,,0,0
492162,1,,1,1
492163,0,,0,0
492163,1,,2,1
492164,0,,0,0
492164,1,,3,0
492165,0,,0,0
492165,1,,1,1
492166,0,,0,0
492166,1,,2,1
492167,0,,0,0
492167,1,,3,0
492168,0,,0,0
492168,1,,4,0
492169,0,,0,0
492169,1,,1,1
492170,0,,0,0
492170,1,,2,1
492171,0,,0,0
492171,1,,3,0
492172,0,,0,0
492172,1,,4,0
492173,0,,0,0
492173,1,,5,0
492174,0,,0,0
492174,1,,1,1
492175,0,,0,0
492175,1,,2,1
492176,0,,0,0
492176,1,,3,0
492177,0,,0,0
492177,1,,4,0
492178,0,,0,0
492178,1,,1,1
492179,0,,0,0
492179,1,,2,1
492180,0,,0,0
492180,1,,3,0
492181,0,,0,0
492181,1,,4,0
492182,0,,0,0
492182,1,,5,0
492183,0,,0,0
492183,1,,1,1
492184,0,,0,0
492184,1,,2,1
492185,0,,0,0
492185,1,,3,0
492186,0,,0,0
492186,1,,4,0
492187,0,,0,0
492187,1,,5,0
492188,0,,0,0
492188,1,,1,1
492189,0,,0,0
492189,1,,2,1
492190,0,,0,0
492190,1,,3,0
492191,0,,0,0
492191,1,,1,1
492192,0,,0,0
492192,1,,2,1
492193,0,,0,0
492193,1,,3,0
492194,0,,0,0
492194,1,,4,0
492195,0,,0,0
492195,1,,5,0
492196,0,,0,0
492196,1,,1,1
492197,0,,0,0
492197,1,,2,1
492198,0,,0,0
492198,1,,3,0
492199,0,,0,0
492199,1,,4,0
492200,0,,0,0
492200,1,,1,1
492201,0,,0,0
492201,1,,2,1
492202,0,,0,0
492202,1,,3,0
492203,0,,0,0
492203,1,,4,0
492204,0,,0,0
492204,1,,1,1
492205,0,,0,0
492205,1,,2,1
492206,0,,0,0
492206,1,,3,0
492207,0,,0,0
492207,1,,4,0
492208,0,,0,0
492208,1,,5,0
492209,0,,0,0
492209,1,,6,0
492210,0,,0,0
492210,1,,1,1
492211,0,,0,0
492211,1,,2,1
492212,0,,0,0
492212,1,,3,0
492213,0,,0,0
492213,1,,4,0
492214,0,,0,0
492214,1,,5,0
492215,0,,0,0
492215,1,,1,1
492216,0,,0,0
492216,1,,2,1
492217,0,,0,0
492217,1,,3,0
492218,0,,0,0
492218,1,,4,0
492219,0,,1,0
492219,1,,1,1
492222,0,,2,0
492222,1,,4,0
492223,0,,3,0
492223,1,,5,0
492224,0,,4,0
492224,1,,6,0
492225,0,,0,0
492225,1,,1,1
492226,0,,0,0
492226,1,,2,1
492227,0,,0,0
492227,1,,3,0
492228,0,,0,0
492228,1,,4,0
492229,0,,0,0
492229,1,,5,0
492230,0,,0,0
492230,1,,6,0
492231,0,,0,0
492231,1,,1,1
492232,0,,0,0
492232,1,,2,1
492233,0,,0,0
492233,1,,3,0
492234,0,,0,0
492234,1,,4,0
492235,0,,0,0
492235,1,,1,1
492238,0,,0,0
492238,1,,4,0
492239,0,,0,0
492239,1,,1,1
492240,0,,0,0
492240,1,,2,1
492241,0,,0,0
492241,1,,3,0
492242,0,,0,0
492242,1,,4,0
492243,0,,0,0
492243,1,,5,0
492244,0,,0,0
492244,1,,6,0
492247,0,,0,1
492247,1,,3,0
492248,0,,0,0
492248,1,,4,0
492249,0,,0,0
492249,1,,5,0
492250,0,,0,0
492250,1,,1,1
492251,0,,0,0
492251,1,,2,1
492252,0,,0,0
492252,1,,3,0
492253,0,,0,0
492253,1,,4,0
492254,0,,0,0
492254,1,,5,0
492255,0,,2,0
492255,1,,1,1
492258,0,,0,0
492258,1,,4,0
492259,0,,1,0
492259,1,,5,0
492260,0,,0,0
492260,1,,1,1
492261,0,,0,0
492261,1,,2,1
492262,0,,0,0
492262,1,,3,0
492263,0,,0,0
492263,1,,4,0
492264,0,,0,0
492264,1,,5,0
492265,0,,0,0
492265,1,,1,1
492266,0,,0,0
492266,1,,2,1
492267,0,,0,0
492267,1,,3,0
492268,0,,0,0
492268,1,,4,0
492269,0,,0,0
492269,1,,5,0
492270,0,,0,0
492270,1,,1,1
492271,0,,0,0
492271,1,,2,1
492272,0,,0,0
492272,1,,3,0
492273,0,,0,0
492273,1,,4,0
492274,0,,0,0
492274,1,,1,1
492275,0,,0,0
492275,1,,2,1
492276,0,,0,0
492276,1,,3,0
492277,0,,0,0
492277,1,,4,0
492278,0,,3,0
492278,1,,1,1
492279,0,,0,1
492279,1,,2,1
492280,0,,0,1
492280,1,,3,0
492281,0,,4,0
492281,1,,4,0
492282,0,,0,0
492282,1,,5,0
492283,0,,1,0
492283,1,,6,0
492284,0,,2,0
492284,1,,7,0
492285,0,,0,0
492285,1,,1,1
492286,0,,0,0
492286,1,,2,1
492287,0,,0,0
492287,1,,3,0
492288,0,,0,0
492288,1,,4,0
492289,0,,0,0
492289,1,,5,0
492290,0,,0,0
492290,1,,6,0
492291,0,,0,0
492291,1,,1,1
492292,0,,0,0
492292,1,,2,1
492293,0,,0,0
492293,1,,3,0
492294,0,,0,0
492294,1,,4,0
492295,0,,0,0
492295,1,,5,0
492296,0,,0,0
492296,1,,6,0
492297,0,,2,0
492297,1,,6,1
492298,0,,4,1
492298,1,,7,1
492299,0,,5,1
492299,1,,8,0
492300,0,,1,0
492300,1,,9,0
492301,0,,0,0
492301,1,,10,0
492302,0,,3,0
492302,1,,11,0
492303,0,,3,0
492303,1,,1,1
492304,0,,0,1
492304,1,,2,1
492305,0,,0,1
492305,1,,3,0
492306,0,,1,0
492306,1,,4,0
492307,0,,0,0
492307,1,,5,0
492308,0,,2,0
492308,1,,6,0
492309,0,,0,0
492309,1,,6,1
492310,0,,0,0
492310,1,,7,1
492311,0,,0,0
492311,1,,8,0
492312,0,,0,0
492312,1,,9,0
492313,0,,0,0
492313,1,,10,0
492314,0,,0,0
492314,1,,11,0
492315,0,,3,0
492315,1,,6,1
492318,0,,0,0
492318,1,,9,0
492319,0,,1,0
492319,1,,10,0
492320,0,,2,0
492320,1,,11,0
492321,0,,0,0
492321,1,,6,1
492322,0,,0,0
492322,1,,7,1
492323,0,,0,0
492323,1,,8,0
492324,0,,0,0
492324,1,,9,0
492325,0,,0,0
492325,1,,10,0
492326,0,,0,0
492326,1,,11,0
492327,0,,6,0
492327,1,,1,1
492330,0,,3,0
492330,1,,4,0
492331,0,,1,0
492331,1,,5,0
492332,0,,4,0
492332,1,,6,0
492333,0,,65,0
492333,1,,7,0
492334,0,,2,0
492334,1,,8,0
492335,0,,0,0
492335,1,,1,1
492336,0,,0,0
492336,1,,2,1
492337,0,,0,0
492337,1,,3,0
492338,0,,0,0
492338,1,,4,0
492339,0,,0,0
492339,1,,5,0
492340,0,,0,0
492340,1,,6,0
492341,0,,1,0
492341,1,,1,1
492344,0,,3,0
492344,1,,4,0
492345,0,,2,0
492345,1,,5,0
492346,0,,4,0
492346,1,,6,0
492349,0,,2,0
492349,1,,3,0
492350,0,,3,0
492350,1,,4,0
492351,0,,1,0
492351,1,,5,0
492352,0,,4,0
492352,1,,6,0
492353,0,,1,0
492353,1,,1,1
492356,0,,2,0
492356,1,,4,0
492357,0,,3,0
492357,1,,5,0
492358,0,,4,0
492358,1,,6,0
492359,0,,1,0
492359,1,,1,1
492362,0,,2,0
492362,1,,4,0
492363,0,,3,0
492363,1,,5,0
492364,0,,4,0
492364,1,,6,0
492365,0,,0,0
492365,1,,1,1
492368,0,,1,0
492368,1,,4,0
492369,0,,2,0
492369,1,,5,0
492370,0,,3,0
492370,1,,6,0
492371,0,,0,0
492371,1,,1,1
492374,0,,1,0
492374,1,,4,0
492375,0,,2,0
492375,1,,5,0
492376,0,,3,0
492376,1,,6,0
492377,0,,1,0
492377,1,,1,1
492380,0,,2,0
492380,1,,4,0
492381,0,,3,0
492381,1,,5,0
492382,0,,4,0
492382,1,,6,0
492383,0,,1,0
492383,1,,1,1
492386,0,,3,0
492386,1,,4,0
492387,0,,2,0
492387,1,,5,0
492388,0,,4,0
492388,1,,6,0
492389,0,,1,0
492389,1,,1,1
492392,0,,2,0
492392,1,,4,0
492393,0,,3,0
492393,1,,5,0
492394,0,,0,1
492394,1,,6,0
492395,0,,1,0
492395,1,,1,1
492398,0,,2,0
492398,1,,4,0
492399,0,,3,0
492399,1,,5,0
492400,0,,0,0
492400,1,,6,0
492401,0,,0,0
492401,1,,1,1
492402,0,,0,0
492402,1,,2,1
492403,0,,0,0
492403,1,,3,0
492404,0,,0,0
492404,1,,4,0
492405,0,,0,0
492405,1,,5,0
492406,0,,0,0
492406,1,,6,0
492407,0,,0,0
492407,1,,1,1
492408,0,,0,0
492408,1,,2,1
492409,0,,0,0
492409,1,,3,0
492410,0,,0,0
492410,1,,4,0
492411,0,,0,0
492411,1,,5,0
492412,0,,0,0
492412,1,,6,0
492413,0,,0,0
492413,1,,1,1
492414,0,,0,0
492414,1,,2,1
492415,0,,0,0
492415,1,,3,0
492416,0,,0,0
492416,1,,4,0
492417,0,,0,0
492417,1,,5,0
492418,0,,0,0
492418,1,,6,0
492419,0,,0,0
492419,1,,1,1
492420,0,,0,0
492420,1,,2,1
492421,0,,0,0
492421,1,,3,0
492422,0,,0,0
492422,1,,4,0
492423,0,,0,0
492423,1,,5,0
492424,0,,0,0
492424,1,,6,0
492425,0,,1,0
492425,1,,1,1
492428,0,,2,0
492428,1,,4,0
492429,0,,3,0
492429,1,,5,0
492430,0,,4,0
492430,1,,6,0
492431,0,,0,0
492431,1,,1,1
492434,0,,1,0
492434,1,,4,0
492435,0,,3,0
492435,1,,5,0
492436,0,,2,0
492436,1,,6,0
492437,0,,1,0
492437,1,,1,1
492440,0,,2,0
492440,1,,4,0
492441,0,,3,0
492441,1,,5,0
492442,0,,4,0
492442,1,,6,0
492443,0,,0,0
492443,1,,1,1
492446,0,,1,0
492446,1,,4,0
492447,0,,3,0
492447,1,,5,0
492448,0,,2,0
492448,1,,6,0
492449,0,,1,0
492449,1,,1,1
492452,0,,3,0
492452,1,,4,0
492453,0,,2,0
492453,1,,5,0
492454,0,,0,1
492454,1,,6,0
492455,0,,0,0
492455,1,,1,1
492458,0,,1,0
492458,1,,4,0
492459,0,,2,0
492459,1,,5,0
492460,0,,3,0
492460,1,,6,0
492461,0,,0,0
492461,1,,1,1
492464,0,,3,0
492464,1,,4,0
492465,0,,2,0
492465,1,,5,0
492466,0,,1,0
492466,1,,6,0
492467,0,,0,0
492467,1,,1,1
492470,0,,1,0
492470,1,,4,0
492471,0,,2,0
492471,1,,5,0
492472,0,,3,0
492472,1,,6,0
492473,0,,0,0
492473,1,,1,1
492476,0,,1,0
492476,1,,4,0
492477,0,,2,0
492477,1,,5,0
492478,0,,3,0
492478,1,,6,0
492479,0,,0,0
492479,1,,1,1
492482,0,,1,0
492482,1,,4,0
492483,0,,2,0
492483,1,,5,0
492484,0,,3,0
492484,1,,6,0
492485,0,,0,0
492485,1,,1,1
492488,0,,1,0
492488,1,,4,0
492489,0,,2,0
492489,1,,5,0
492490,0,,3,0
492490,1,,6,0
492491,0,,0,0
492491,1,,1,1
492494,0,,1,0
492494,1,,4,0
492495,0,,2,0
492495,1,,5,0
492496,0,,3,0
492496,1,,6,0
492497,0,,1,0
492497,1,,1,1
492500,0,,3,0
492500,1,,4,0
492501,0,,2,0
492501,1,,5,0
492502,0,,0,1
492502,1,,6,0
492503,0,,1,0
492503,1,,1,1
492506,0,,3,0
492506,1,,4,0
492507,0,,2,0
492507,1,,5,0
492508,0,,0,1
492508,1,,6,0
492509,0,,0,0
492509,1,,1,1
492512,0,,1,0
492512,1,,4,0
492513,0,,2,0
492513,1,,5,0
492514,0,,0,0
492514,1,,1,1
492515,0,,0,1
492515,1,,2,1
492516,0,,0,1
492516,1,,3,0
492517,0,,3,0
492517,1,,4,0
492518,0,,2,0
492518,1,,5,0
492519,0,,1,0
492519,1,,6,0
492520,0,,1,0
492520,1,,1,1
492523,0,,2,0
492523,1,,4,0
492524,0,,3,0
492524,1,,5,0
492525,0,,4,0
492525,1,,6,0
492528,0,,1,0
492528,1,,3,0
492529,0,,2,0
492529,1,,4,0
492530,0,,3,0
492530,1,,5,0
492531,0,,4,0
492531,1,,6,0
492532,0,,0,0
492532,1,,1,1
492535,0,,1,0
492535,1,,4,0
492536,0,,2,0
492536,1,,5,0
492537,0,,3,0
492537,1,,6,0
492538,0,,0,0
492538,1,,1,1
492541,0,,1,0
492541,1,,4,0
492542,0,,2,0
492542,1,,5,0
492543,0,,3,0
492543,1,,6,0
492544,0,,0,0
492544,1,,1,1
492547,0,,1,0
492547,1,,4,0
492548,0,,2,0
492548,1,,5,0
492549,0,,3,0
492549,1,,6,0
492550,0,,0,0
492550,1,,1,1
492553,0,,1,0
492553,1,,4,0
492554,0,,2,0
492554,1,,5,0
492555,0,,3,0
492555,1,,6,0
492556,0,,0,0
492556,1,,1,1
492559,0,,1,0
492559,1,,4,0
492560,0,,2,0
492560,1,,5,0
492561,0,,3,0
492561,1,,6,0
492562,0,,0,0
492562,1,,1,1
492565,0,,1,0
492565,1,,4,0
492566,0,,2,0
492566,1,,5,0
492567,0,,3,0
492567,1,,6,0
492568,0,,0,0
492568,1,,1,1
492571,0,,1,0
492571,1,,4,0
492572,0,,2,0
492572,1,,5,0
492573,0,,3,0
492573,1,,6,0
492574,0,,0,0
492574,1,,1,1
492577,0,,1,0
492577,1,,4,0
492578,0,,2,0
492578,1,,5,0
492579,0,,3,0
492579,1,,6,0
492580,0,,0,0
492580,1,,1,1
492583,0,,1,0
492583,1,,4,0
492584,0,,2,0
492584,1,,5,0
492585,0,,3,0
492585,1,,6,0
492586,0,,0,0
492586,1,,1,1
492589,0,,1,0
492589,1,,4,0
492590,0,,2,0
492590,1,,5,0
492591,0,,3,0
492591,1,,6,0
492592,0,,0,0
492592,1,,1,1
492595,0,,1,0
492595,1,,4,0
492596,0,,2,0
492596,1,,5,0
492597,0,,3,0
492597,1,,6,0
492598,0,,0,0
492598,1,,1,1
492601,0,,1,0
492601,1,,4,0
492602,0,,2,0
492602,1,,5,0
492603,0,,3,0
492603,1,,6,0
492604,0,,1,0
492604,1,,1,1
492607,0,,2,0
492607,1,,4,0
492608,0,,3,0
492608,1,,5,0
492609,0,,0,1
492609,1,,6,0
492610,0,,1,0
492610,1,,1,1
492613,0,,2,0
492613,1,,4,0
492614,0,,3,0
492614,1,,5,0
492615,0,,0,1
492615,1,,6,0
492616,0,,0,0
492616,1,,1,1
492619,0,,1,0
492619,1,,4,0
492620,0,,2,0
492620,1,,5,0
492621,0,,3,0
492621,1,,6,0
492622,0,,1,0
492622,1,,1,1
492625,0,,2,0
492625,1,,4,0
492626,0,,3,0
492626,1,,5,0
492627,0,,4,0
492627,1,,6,0
492628,0,,1,0
492628,1,,1,1
492631,0,,2,0
492631,1,,4,0
492632,0,,3,0
492632,1,,5,0
492633,0,,0,1
492633,1,,6,0
492634,0,,0,0
492634,1,,1,1
492637,0,,2,0
492637,1,,4,0
492638,0,,3,0
492638,1,,5,0
492639,0,,1,0
492639,1,,6,0
492640,0,,1,0
492640,1,,1,1
492643,0,,2,0
492643,1,,4,0
492644,0,,3,0
492644,1,,5,0
492645,0,,0,1
492645,1,,6,0
492646,0,,1,0
492646,1,,1,1
492649,0,,2,0
492649,1,,4,0
492650,0,,3,0
492650,1,,5,0
492651,0,,0,1
492651,1,,6,0
492652,0,,0,0
492652,1,,1,1
492655,0,,1,0
492655,1,,4,0
492656,0,,2,0
492656,1,,5,0
492657,0,,3,0
492657,1,,6,0
492658,0,,0,0
492658,1,,1,1
492661,0,,1,0
492661,1,,4,0
492662,0,,2,0
492662,1,,5,0
492663,0,,3,0
492663,1,,6,0
492664,0,,0,0
492664,1,,1,1
492667,0,,1,0
492667,1,,4,0
492668,0,,2,0
492668,1,,5,0
492669,0,,3,0
492669,1,,6,0
492670,0,,0,0
492670,1,,1,1
492673,0,,1,0
492673,1,,4,0
492674,0,,2,0
492674,1,,5,0
492675,0,,3,0
492675,1,,6,0
492676,0,,0,0
492676,1,,1,1
492679,0,,1,0
492679,1,,4,0
492680,0,,2,0
492680,1,,5,0
492681,0,,3,0
492681,1,,6,0
492682,0,,0,0
492682,1,,1,1
492685,0,,1,0
492685,1,,4,0
492686,0,,2,0
492686,1,,5,0
492687,0,,3,0
492687,1,,6,0
492688,0,,0,0
492688,1,,1,1
492691,0,,1,0
492691,1,,4,0
492692,0,,2,0
492692,1,,5,0
492693,0,,3,0
492693,1,,6,0
492694,0,,0,0
492694,1,,1,1
492697,0,,1,0
492697,1,,4,0
492698,0,,2,0
492698,1,,5,0
492699,0,,3,0
492699,1,,6,0
492700,0,,0,0
492700,1,,1,1
492703,0,,1,0
492703,1,,4,0
492704,0,,2,0
492704,1,,5,0
492705,0,,3,0
492705,1,,6,0
492706,0,,0,0
492706,1,,1,1
492709,0,,1,0
492709,1,,4,0
492710,0,,2,0
492710,1,,5,0
492711,0,,3,0
492711,1,,6,0
492712,0,,0,0
492712,1,,1,1
492715,0,,1,0
492715,1,,4,0
492716,0,,2,0
492716,1,,5,0
492717,0,,3,0
492717,1,,6,0
492718,0,,0,0
492718,1,,1,1
492721,0,,1,0
492721,1,,4,0
492722,0,,2,0
492722,1,,5,0
492723,0,,3,0
492723,1,,6,0
492724,0,,0,0
492724,1,,1,1
492725,0,,0,0
492725,1,,2,1
492726,0,,0,0
492726,1,,3,0
492727,0,,0,0
492727,1,,4,0
492728,0,,0,0
492728,1,,5,0
492729,0,,0,0
492729,1,,6,0
492732,0,,1,0
492732,1,,3,0
492733,0,,0,0
492733,1,,4,0
492734,0,,2,0
492734,1,,5,0
492736,0,,0,0
492736,1,,1,1
492737,0,,0,0
492737,1,,2,1
492738,0,,0,0
492738,1,,3,0
492739,0,,0,0
492739,1,,4,0
492740,0,,0,0
492740,1,,5,0
492741,0,,0,0
492741,1,,6,0
492742,0,,0,0
492742,1,,1,1
492743,0,,0,0
492743,1,,2,1
492744,0,,0,0
492744,1,,3,0
492745,0,,0,0
492745,1,,4,0
492746,0,,0,0
492746,1,,5,0
492747,0,,0,0
492747,1,,6,0
492748,0,,0,0
492748,1,,1,1
492749,0,,0,0
492749,1,,2,1
492750,0,,0,0
492750,1,,3,0
492751,0,,0,0
492751,1,,4,0
492752,0,,0,0
492752,1,,5,0
492753,0,,0,0
492753,1,,6,0
492754,0,,0,0
492754,1,,1,1
492755,0,,0,0
492755,1,,2,1
492756,0,,0,0
492756,1,,3,0
492757,0,,0,0
492757,1,,4,0
492758,0,,0,0
492758,1,,5,0
492759,0,,0,0
492759,1,,6,0
492762,0,,1,0
492762,1,,3,0
492763,0,,0,0
492763,1,,4,0
492764,0,,3,0
492764,1,,5,0
492765,0,,2,0
492765,1,,6,0
492766,0,,0,0
492766,1,,1,1
492767,0,,0,0
492767,1,,2,1
492768,0,,0,0
492768,1,,3,0
492769,0,,0,0
492769,1,,4,0
492770,0,,0,0
492770,1,,5,0
492771,0,,0,0
492771,1,,6,0
492772,0,,0,0
492772,1,,1,1
492773,0,,0,0
492773,1,,2,1
492774,0,,0,0
492774,1,,3,0
492775,0,,0,0
492775,1,,4,0
492776,0,,0,0
492776,1,,5,0
492777,0,,0,0
492777,1,,6,0
492778,0,,0,0
492778,1,,1,1
492779,0,,0,0
492779,1,,2,1
492780,0,,0,0
492780,1,,3,0
492781,0,,0,0
492781,1,,4,0
492782,0,,0,0
492782,1,,5,0
492783,0,,0,0
492783,1,,6,0
492784,0,,0,0
492784,1,,1,1
492785,0,,0,0
492785,1,,2,1
492786,0,,0,0
492786,1,,3,0
492787,0,,0,0
492787,1,,4,0
492788,0,,0,0
492788,1,,5,0
492789,0,,0,0
492789,1,,6,0
492790,0,,0,0
492790,1,,1,1
492791,0,,0,0
492791,1,,2,1
492792,0,,0,0
492792,1,,3,0
492793,0,,0,0
492793,1,,4,0
492794,0,,0,0
492794,1,,5,0
492795,0,,0,0
492795,1,,6,0
492796,0,,0,0
492796,1,,1,1
492797,0,,0,0
492797,1,,2,1
492798,0,,0,0
492798,1,,3,0
492799,0,,0,0
492799,1,,4,0
492800,0,,0,0
492800,1,,5,0
492801,0,,0,0
492801,1,,6,0
492802,0,,0,0
492802,1,,1,1
492803,0,,0,0
492803,1,,2,1
492804,0,,0,0
492804,1,,3,0
492805,0,,0,0
492805,1,,4,0
492806,0,,0,0
492806,1,,5,0
492807,0,,0,0
492807,1,,6,0
492808,0,,0,0
492808,1,,1,1
492809,0,,0,0
492809,1,,2,1
492810,0,,0,0
492810,1,,3,0
492811,0,,0,0
492811,1,,4,0
492812,0,,0,0
492812,1,,5,0
492813,0,,0,0
492813,1,,6,0
492814,0,,0,0
492814,1,,1,1
492815,0,,0,0
492815,1,,2,1
492816,0,,0,0
492816,1,,3,0
492817,0,,0,0
492817,1,,4,0
492818,0,,0,0
492818,1,,5,0
492819,0,,0,0
492819,1,,6,0
492820,0,,0,0
492820,1,,1,1
492821,0,,0,0
492821,1,,2,1
492822,0,,0,0
492822,1,,3,0
492823,0,,0,0
492823,1,,4,0
492824,0,,0,0
492824,1,,5,0
492825,0,,0,0
492825,1,,6,0
492826,0,,0,0
492826,1,,1,1
492827,0,,0,0
492827,1,,2,1
492828,0,,0,0
492828,1,,3,0
492829,0,,0,0
492829,1,,4,0
492830,0,,0,0
492830,1,,5,0
492831,0,,0,0
492831,1,,6,0
492832,0,,0,0
492832,1,,1,1
492833,0,,0,0
492833,1,,2,1
492834,0,,0,0
492834,1,,3,0
492835,0,,0,0
492835,1,,4,0
492836,0,,0,0
